#
#"Frequency / Hz"	"Z4,4 [SPara1] [Magnitude / Ohm]"
#--------------------------------------------------
658192198.51372	125.68034770236
665883859.14159	133.76014151467
673665404.82637	142.51898536850
681537885.96845	156.75644682365
689502365.24326	186.74932926889
697559917.74471	221.93530241177
705711631.13028	168.07585557117
713958605.76786	201.26080579074
722301954.88430	221.97058480955
730742804.71565	186.53019625828
739282294.65921	131.46527003641
747921577.42730	127.73677073855
756661819.20292	128.43502694886
765504199.79710	106.32337288139
774449912.80820	77.704853795850
783500165.78303	52.395441116331
792656180.37982	35.230519770445
801919192.53317	33.963917436051
811290452.62083	24.809245190569
820771225.63255	23.080227506152
830362791.34079	29.059396024011
840066444.47346	37.876299664755
849883494.88874	38.602862482229
859815267.75186	41.106943784453
869863103.71398	47.431676849260
880028359.09316	53.470138755104
890312406.05746	59.718188253565
900716632.81014	63.225778755010
911242443.77706	66.709710406031
921891259.79626	70.754013949692
932664518.30976	74.655218438195
943563673.55757	79.464901069275
954590196.77402	83.749323713442
965745576.38633	86.653816007076
977031318.21555	87.834449369147
988448945.67982	89.928921139335
1000000000.0000	84.782047110473
#
#"Frequency / Hz"	"Z5,5 [SPara1] [Magnitude / Ohm]"
#--------------------------------------------------
9000.0000000000	4.6335880042209
9105.1743636694	4.5832500477199
9211.5777992026	4.5269022655954
9319.2246695829	4.4723464756241
9428.1295056402	4.4220815317668
9538.3070080123	4.3652691564096
9649.7720491291	4.3139425027827
9762.5396752205	4.2594987483638
9876.6251083470	4.2079486942748
9992.0437484550	4.1524296674129
10108.811175455	4.1069335981787
10226.943151325	4.0563456474535
10346.455622239	4.0066169774365
10467.364720717	3.9571379181691
10589.686767806	3.9096317873435
10713.438275280	3.8585801450147
10838.635947870	3.8122056228295
10965.296685521	3.7660765991163
11093.437585671	3.7218391242666
11223.075945558	3.6741113524293
11354.229264556	3.6282141593690
11486.915246540	3.5809827704785
11621.151802271	3.5441923179634
11756.957051817	3.4934821414396
11894.349326996	3.4499295479560
12033.347173855	3.4095555225712
12173.969355169	3.3692211182806
12316.234852976	3.3234192047658
12460.162871138	3.2823272356565
12605.772837937	3.2433908974916
12753.084408692	3.1993996016576
12902.117468415	3.1625806748828
13052.892134496	3.1247011072033
13205.428759417	3.0833109392483
13359.747933501	3.0423806369838
13515.870487689	3.0055392302925
13673.817496353	2.9650840062508
13833.610280143	2.9272245477905
13995.270408862	2.8891917628494
14158.819704376	2.8531243305592
14324.280243567	2.8151183488871
14491.674361305	2.7781883343649
14661.024653467	2.7459642372254
14832.353979986	2.7072996344477
15005.685467937	2.6742109523462
15181.042514661	2.6353798792977
15358.448790919	2.6060250253691
15537.928244089	2.5690600788050
15719.505101402	2.5343998391610
15903.203873206	2.5044753864016
16089.049356280	2.4710031930574
16277.066637180	2.4333078195189
16467.281095621	2.4057553382513
16659.718407909	2.3710689756245
16854.404550405	2.3399261832217
17051.365803030	2.3111675481606
17250.628752810	2.2747367429051
17452.220297474	2.2430862997633
17656.167649075	2.2108123702571
17862.498337667	2.1779888262549
18071.240215024	2.1516496732339
18282.421458394	2.1222378513218
18496.070574308	2.0901220298820
18712.216402423	2.0635460862415
18930.888119420	2.0325224520842
19152.115242938	2.0027786673968
19375.927635560	1.9786705910739
19602.355508846	1.9474378768588
19831.429427409	1.9156668616633
20063.180313040	1.8917415831384
20297.639448886	1.8639259101420
20534.838483666	1.8362206456041
20774.809435952	1.8086812583194
21017.584698484	1.7825029253777
21263.197042543	1.7525017208220
21511.679622379	1.7304322627644
21763.065979684	1.7003858373462
22017.390048118	1.6752546444863
22274.686157893	1.6527761878026
22534.989040403	1.6288754335320
22798.333832917	1.6027928820240
23064.756083317	1.5776100623938
23334.291754901	1.5491608650280
23606.977231234	1.5257969002805
23882.849321062	1.5015862921683
24161.945263280	1.4778872839275
24444.302731955	1.4530745468465
24729.959841419	1.4271317893950
25018.955151407	1.4043841707873
25311.327672265	1.3810447117041
25607.116870216	1.3573967466546
25906.362672687	1.3329113067467
26209.105473697	1.3097920684407
26515.386139313	1.2858455752866
26825.246013163	1.2612323540867
27138.726922019	1.2379176283092
27455.871181444	1.2153752317947
27776.721601499	1.1926618904141
28101.321492528	1.1682954697100
28429.714671000	1.1462436205222
28761.945465425	1.1213737197556
29098.058722339	1.0997392061090
29438.099812354	1.0771403875618
29782.114636288	1.0537944362337
30130.149631355	1.0301859831559
30482.251777437	1.0082366522377
30838.468603426	0.98619001022164
31198.848193638	0.96311736146168
31563.439194303	0.93860019744834
31932.290820134	0.91732474282787
32305.452860969	0.89340635602023
32682.975688492	0.87015773287228
33064.910263032	0.84826320943786
33451.308140444	0.82598407894628
33842.221479064	0.80490031324465
34237.703046755	0.77914544173983
34637.806228027	0.75553739440870
35042.585031242	0.73339022338288
35452.094095908	0.70749198914881
35866.388700051	0.68504646047606
36285.524767678	0.66220087813725
36709.558876329	0.63699288103453
37138.548264707	0.61172690749507
37572.550840412	0.58779656655081
38011.625187754	0.56141167000988
38455.830575661	0.53676822864729
38905.226965680	0.51325885452451
39359.875020073	0.48424906490915
39819.836110000	0.45895607102710
40285.172323810	0.43462751767541
40755.946475418	0.40820319863548
41232.222112784	0.37753240851859
41714.063526494	0.35205553236467
42201.535758435	0.31950200736566
42694.704610575	0.29329866380217
43193.636653850	0.26069965975180
43698.399237143	0.22957645404487
44209.060496381	0.20367041548547
44725.689363729	0.17162957198127
45248.355576896	0.14299518567456
45777.129688551	0.11604261709315
46312.083075840	0.091125210718350
46853.287950030	0.087576450345718
47400.817366248	0.092611378942453
47954.745233349	0.12464605265623
48515.146323888	0.15885020675935
49082.096284215	0.20484637403011
49655.671644687	0.25124491980108
50235.949830000	0.29679553452877
50823.009169633	0.36066872252371
51416.928908431	0.42150682031259
52017.789217295	0.48905641806087
52625.671204009	0.56258706735104
53240.656924182	0.64543773284837
53862.829392331	0.73203457130023
54492.272593084	0.82564121308485
55129.071492515	0.92757614925991
55773.312049616	1.0478542801380
56425.081227900	1.1903116530707
57084.467007138	1.3519914420425
57751.558395236	1.5332944757326
58426.445440252	1.7331944634535
59109.219242546	1.9707353718213
59799.971967083	2.2736577367375
60498.796855870	2.6232009137845
61205.788240546	3.1134435944729
61921.041555111	3.6652125746045
62644.653348812	4.4609080332157
63376.721299173	5.4861765982734
64117.344225184	6.9392604145049
64866.622100635	8.6461625601767
65624.656067615	10.321675784383
66391.548450164	10.551992920270
67167.402768083	9.5828216411245
67952.323750912	8.0222991026112
68746.417352063	6.7350845675553
69549.790763125	5.7309079236741
70362.552428331	4.9559189774515
71184.812059199	4.3433737064768
72016.680649338	3.9063310605338
72858.270489436	3.5226245267985
73709.695182412	3.2202755959016
74571.069658754	2.9657520332727
75442.510192033	2.7545396281199
76324.134414596	2.5727855365392
77216.061333449	2.4065289289709
78118.411346316	2.2700781707117
79031.306257896	2.1518110190979
79954.869296300	2.0439918553806
80889.225129690	1.9490764274353
81834.499883105	1.8589047322943
82790.821155484	1.7849027402463
83758.318036895	1.7105887143305
84737.121125956	1.6424377082156
85727.362547468	1.5839638877110
86729.175970244	1.5288196334508
87742.696625160	1.4761602684119
88768.061323404	1.4282256423842
89805.408474944	1.3823947239725
90854.878107213	1.3385017916506
91916.611884012	1.2996297557434
92990.753124629	1.2615047162446
94077.446823187	1.2256975676479
95176.839668218	1.1926520154505
96289.080062459	1.1607956822880
97414.318142891	1.1305504012869
98552.705800999	1.1016672703975
99704.396703279	1.0743138113001
100869.54631198	1.0484965664092
102048.31190609	1.0226181388185
103240.85260256	0.99880007103067
104447.32937780	0.97533688522166
105667.90508939	0.95326295232255
106902.74449806	0.93160015345832
108152.01428996	0.91101235434787
109415.88309913	0.89105918871792
110694.52153028	0.87168635740762
111988.10218179	0.85290717459907
113296.79966907	0.83520763871236
114620.79064807	0.81745350208153
115960.25383915	0.80055732354974
117315.37005120	0.78401671644348
118686.32220606	0.76803300194663
120073.29536321	0.75253940338975
121476.47674471	0.73753918397738
122896.05576053	0.72285701446628
124332.22403410	0.70854513248400
125785.17542814	0.69456138864058
127255.10607089	0.68096821155711
128742.21438252	0.66763463773712
130246.70110197	0.65471082284775
131768.76931402	0.64205284622378
133308.62447670	0.62963510266253
134866.47444903	0.61753326621230
136442.52951909	0.60568932306586
138037.00243238	0.59411894648760
139650.10842057	0.58266642633869
141282.06523051	0.57153471503251
142933.09315368	0.56062225934595
144603.41505587	0.54994407137805
146293.25640731	0.53946899040345
148002.84531306	0.52918847133065
149732.41254385	0.51905043898551
151482.19156718	0.50916563685208
153252.41857888	0.49936331222874
155043.33253498	0.48980628629605
156855.17518393	0.48033708495029
158688.19109929	0.47105163517858
160542.62771270	0.46189205073014
162418.73534731	0.45286737397608
164316.76725155	0.44402652346615
166236.97963332	0.43526415142979
168179.63169457	0.42666317951430
170144.98566631	0.41821327503152
172133.30684397	0.40984895913423
174144.86362326	0.40160486368177
176179.92753636	0.39349157384095
178238.77328858	0.38546384712755
180321.67879545	0.37755215791908
182428.92522024	0.36974817563275
184560.79701190	0.36203802115810
186717.58194346	0.35442921110008
188899.57115089	0.34689744281846
191107.05917236	0.33946486334915
193340.34398804	0.33212979773360
195599.72706033	0.32485119878965
197885.51337449	0.31767037906205
200198.01147989	0.31056524208417
202537.53353159	0.30355229542483
204904.39533252	0.29659120572440
207298.91637609	0.28970993771732
209721.41988934	0.28290878033409
212172.23287653	0.27616271412007
214651.68616332	0.26949022175829
217160.11444141	0.26287460039381
219697.85631371	0.25632627710488
222265.25434008	0.24983912904999
224862.65508353	0.24341005387550
227490.40915703	0.23703586352633
230148.87127080	0.23071328743141
232838.40028026	0.22444509136076
235559.35923441	0.21823257339532
238312.11542484	0.21206497704306
241097.04043534	0.20595114998352
243914.51019205	0.19988409842124
246764.90501418	0.19386444841051
249648.60966538	0.18788757236070
252566.01340566	0.18195626815228
255517.51004393	0.17606736297502
258503.49799119	0.17022042487547
261524.38031425	0.16441414297683
264580.56479020	0.15864918340646
267672.46396144	0.15292369695330
270800.49519132	0.14723524563774
273965.08072056	0.14158792404458
277166.64772416	0.13597655602761
280405.62836914	0.13040235609377
283682.45987281	0.12486756847543
286997.58456184	0.11936935045061
290351.44993195	0.11390814461676
293744.50870829	0.10848701872612
297177.21890660	0.10310430407738
300650.04389500	0.097763219561679
304163.45245654	0.092466347100911
307717.91885249	0.087215756205434
311313.92288638	0.082015205580501
314951.94996872	0.076870188802697
318632.49118254	0.071787417960323
322356.04334971	0.066776290831979
326123.10909797	0.061848802851349
329934.19692877	0.057021658607104
333789.82128597	0.052317783231233
337690.50262520	0.047767212447127
341636.76748418	0.043414422862623
345629.14855376	0.039318916031511
349668.18474985	0.035564371173034
353754.42128613	0.032265977146602
357888.40974768	0.029569960845084
362070.70816545	0.027649617158054
366301.88109152	0.026668802976581
370582.49967538	0.026727387408272
374913.14174098	0.027817071343679
379294.39186475	0.029822504972908
383726.84145450	0.032574292251675
388211.08882926	0.035900832761669
392747.73930004	0.039657517302066
397337.40525154	0.043734197832908
401980.70622481	0.048050529400760
406678.26900087	0.052548335207311
411430.72768535	0.057186118208646
416238.72379406	0.061933927292585
421102.90633957	0.066769943107106
426023.93191887	0.071677892628250
431002.46480192	0.076646151576978
436039.17702142	0.081665423451619
441134.74846344	0.086729013199377
446289.86695923	0.091831678510079
451505.22837807	0.096969490126348
456781.53672119	0.10213940393093
462119.50421682	0.10733908052770
467519.85141629	0.11256678110668
472983.30729135	0.11782117416322
478510.60933253	0.12310133317992
484102.50364871	0.12840652895002
489759.74506782	0.13373635549487
495483.09723876	0.13909058903933
501273.33273443	0.14446901877423
507131.23315608	0.14987178374352
513057.58923875	0.15529896536993
519053.20095808	0.16075084089326
525118.87763823	0.16622757573681
531255.43806117	0.17172965096458
537463.71057717	0.17725751167234
543744.53321665	0.18281156694884
550098.75380330	0.18839243355561
556527.23006848	0.19400053777604
563030.82976705	0.19963641943973
569610.43079450	0.20530096505125
576266.92130542	0.21099459352159
583001.19983342	0.21671806152144
589814.17541242	0.22247210922572
596706.76769934	0.22825738578846
603679.90709823	0.23407452887030
610734.53488590	0.23992439087103
617871.60333897	0.24580796535892
625092.07586237	0.25172542392395
632396.92711944	0.25767827798694
639787.14316347	0.26366670255602
647263.72157081	0.26969214108912
654827.67157554	0.27575498477410
662480.01420566	0.28185615341133
670221.78242097	0.28799667410186
678054.02125247	0.29417712477710
685977.78794345	0.30039863046368
693994.15209215	0.30666229658397
702104.19579621	0.31296835814485
710309.01379872	0.31931850373893
718609.71363593	0.32571314648070
727007.41578686	0.33215388251481
735503.25382445	0.33864084107140
744098.37456865	0.34517489028056
752793.93824118	0.35175808773983
761591.11862214	0.35839054603311
770491.10320852	0.36507397878956
779495.09337440	0.37180899249465
788604.30453319	0.37859586001655
797819.96630166	0.38543715129387
807143.32266595	0.39233298172021
816575.63214944	0.39928384235822
826118.16798269	0.40629254016259
835772.21827529	0.41335902955296
845539.08618970	0.42048401837984
855420.09011721	0.42767040774502
865416.56385589	0.43491796178172
875529.85679062	0.44222721168795
885761.33407523	0.44960106857634
896112.37681683	0.45704000879999
906584.38226217	0.46454426818307
917178.76398629	0.47211744586234
927896.95208333	0.47975812481352
938740.39335957	0.48746964545429
949710.55152872	0.49525197107839
960808.90740952	0.50310618817385
972036.95912560	0.51103567682399
983396.22230774	0.51903986004390
994888.23029842	0.52712095089449
1006514.5343588	0.53527993648885
1018276.7038783	0.54351875928920
1030176.3265861	0.55183795810059
1042215.0087656	0.56024157711393
1054394.3754716	0.56872750154489
1066716.0707490	0.57729908346665
1079181.7578554	0.58595747830591
1091793.1194849	0.59470377504149
1104551.8579961	0.60354122117601
1117459.6956410	0.61247235325027
1130518.3747983	0.62149461294861
1143729.6582079	0.63061413126875
1157095.3292092	0.63982982548647
1170617.1919819	0.64914390190471
1184297.0717894	0.65855973986972
1198136.8152250	0.66807842880842
1212138.2904617	0.67769781299524
1226303.3875038	0.68742856417224
1240634.0184423	0.69726520210978
1255132.1177130	0.70721214333113
1269799.6423576	0.71727285219974
1284638.5722879	0.72744676606765
1299650.9105530	0.73773913426699
1314838.6836096	0.74814905059756
1330203.9415959	0.75868106667140
1345748.7586079	0.76933520420806
1361475.2329796	0.78011552475087
1377385.4875663	0.79102443556407
1393481.6700310	0.80206511471394
1409765.9531344	0.81324090218957
1426240.5350282	0.82454885929943
1442907.6395516	0.83600000096693
1459769.5165320	0.84758595821477
1476828.4420882	0.85932224696605
1494086.7189377	0.87120380517350
1511546.6767078	0.88323840040292
1529210.6722500	0.89542343412484
1547081.0899578	0.90776837992598
1565160.3420890	0.92027367123733
1583450.8690913	0.93293765831277
1601955.1399311	0.94577127638982
1620675.6524277	0.95877803235604
1639614.9335897	0.97195883111696
1658775.5399568	0.98531507977029
1678160.0579440	0.99886144306140
1697771.1041918	1.0125869131465
1717611.3259184	1.0265089697886
1737683.4012778	1.0406255633205
1757990.0397210	1.0549418335326
1778533.9823615	1.0694628121876
1799318.0023459	1.0841961374810
1820344.9052277	1.0991439841666
1841617.5293461	1.1143120007732
1863138.7462096	1.1297138395201
1884911.4608830	1.1453444776776
1906938.6123798	1.1612140108820
1929223.1740592	1.1773287926061
1951768.1540267	1.1936966322438
1974576.5955412	1.2103230171019
1997651.5774248	1.2272218057676
2020996.2144791	1.2443877628579
2044613.6579053	1.2618439752136
2068507.0957298	1.2795888004368
2092679.7532341	1.2976352529096
2117134.8933908	1.3159959409048
2141875.8173036	1.3346801656286
2166905.8646529	1.3536936540370
2192228.4141470	1.3730505534509
2217846.8839776	1.3927693871684
2243764.7322819	1.4128491702012
2269985.4576088	1.4333004057583
2296512.5993913	1.4541534375398
2323349.7384246	1.4754306154883
2350500.4973491	1.4971289255311
2377968.5411395	1.5192610386480
2405757.5775995	1.5418680981179
2433871.3578625	1.5649589845887
2462313.6768977	1.5885479604208
2491088.3740224	1.6126618448445
2520199.3334204	1.6373476242237
2549650.4846662	1.6625922849674
2579445.8032556	1.6884495493704
2609589.3111419	1.7149514583909
2640085.0772795	1.7421293016494
2670937.2181724	1.7700022269570
2702149.8984304	1.7986409199106
2733727.3313312	1.8280299378729
2765673.7793888	1.8582990903155
2797993.5549293	1.8894368257175
2830691.0206727	1.9215305961720
2863770.5903221	1.9546153168843
2897236.7291590	1.9888069693131
2931093.9546467	2.0240878291700
2965346.8370395	2.0606327209722
3000000.0000000	2.0984781139333
3035058.1212231	2.1377749569694
3070525.9330675	2.1785855037931
3106408.2231943	2.2210301378241
3142709.8352134	2.2653211275653
3179435.6693374	2.3115257195562
3216590.6830430	2.3600055497954
3254179.8917402	2.4108156294906
3292208.3694490	2.4642763183297
3330681.2494850	2.5208156646528
3369603.7251517	2.5805915577797
3408981.0504418	2.6440910905836
3448818.5407464	2.7118169532963
3489121.5735725	2.7842745289812
3529895.5892687	2.8620325471083
3571146.0917599	2.9460825800818
3612878.6492900	3.0371876614677
3655098.8951738	3.1367650958025
3697812.5285570	3.2461044625463
3741025.3151859	3.3669634408530
3784743.0881854	3.5021886120069
3828971.7488468	3.6543378478705
3873717.2674238	3.8279016379637
3918985.6839390	4.0279770288095
3964783.1089987	4.2622533148164
4011115.7246183	4.5414895356270
4057989.7850562	4.8812443563091
4105411.6176585	5.3053373518142
4153387.6237128	5.8512393048534
4201924.2793124	6.5826258256122
4251028.1362306	7.6160283915054
4300705.8228049	9.1748677227944
4350964.0448319	11.737066899576
4401809.5864723	16.228948714632
4453249.3111669	21.358776419382
4505290.1625628	16.692041204243
4557939.1654510	10.019102578528
4611203.4267144	6.3422948765600
4665090.1362872	4.2620159656689
4719606.5681255	2.9579988282019
4774760.0811891	2.0712965584204
4830558.1204350	1.4303352213780
4887008.2178222	0.94923369430812
4944117.9933286	0.58274889721678
5001895.1559791	0.32833231582950
5060347.5048870	0.26368279265799
5119482.9303062	0.38534646974323
5179309.4146964	0.54757096936390
5239835.0338006	0.70496026515066
5301067.9577353	0.85040325755279
5363016.4520935	0.98388459365422
5425688.8790599	1.1067576091142
5489093.6985403	1.2204643140670
5553239.4693032	1.3263495114561
5618134.8501352	1.4255766681924
5683788.6010098	1.5193220553507
5750209.5842701	1.6081366529113
5817406.7658248	1.6928768118133
5885389.2163583	1.7741545348354
5954166.1125558	1.8524612529865
6023746.7383414	1.9282543498542
6094140.4861315	2.0020117779651
6165356.8581027	2.0740755244470
6237405.4674745	2.1448417479204
6310296.0398067	2.2147493791684
6384038.4143125	2.2842079542025
6458642.5451866	2.3538127937650
6534118.5029486	2.4242900180307
6610476.4758029	2.4968344297473
6687726.7710134	2.5735031970688
6765879.8162952	2.6583568871903
6844946.1612221	2.7603962376595
6924936.4786508	2.8947957616152
7005861.5661612	2.8489704056890
7087732.3475142	2.5834139257456
7170559.8741263	2.6987088803727
7254355.3265613	2.8018320926744
7339130.0160394	2.8873311107041
7424895.3859644	2.9638207727720
7511663.0134678	3.0355996331527
7599444.6109723	3.1048423604731
7688252.0277723	3.1727348602799
7778097.2516336	3.2400215513782
7868992.4104113	3.3073175134246
7960949.7736874	3.3749394713801
8053981.7544265	3.4432589109928
8148100.9106517	3.5126414478034
8243319.9471397	3.5834582979332
8339651.7171357	3.6559853739117
8437109.2240885	3.7307520343259
8535705.6234055	3.8083387443487
8635454.2242290	3.8892618958786
8736368.4912323	3.9742302070886
8838462.0464375	4.0648294018050
8941748.6710542	4.1623609005320
9046242.3073398	4.2690405589832
9151957.0604814	4.3879085723062
9258907.2004998	4.5230525008236
9367107.1641762	4.6810830431325
9476571.5570001	4.8722726761433
9587315.1551418	5.1012292260537
9699352.9074463	5.3512237295054
9812699.9374514	5.4529734406177
9927371.5454293	4.8935517621302
10043383.210452	3.8884370072159
10160750.592479	3.5176978822364
10279489.534475	3.5850261186099
10399616.064546	3.7532564790489
10521146.398101	3.9225634109795
10644096.940045	4.0751295168257
10768484.286990	4.2135588662073
10894325.229497	4.3344220088424
11021636.754344	4.4396570125095
11150436.046815	4.5479713967690
11280740.493021	4.6510759357728
11412567.682252	4.7496590362573
11545935.409342	4.8444971270024
11680861.677081	4.9374116184526
11817364.698636	5.0282142600427
11955462.900017	5.1179949703922
12095174.922559	5.2064780524749
12236519.625443	5.2944206393897
12379516.088236	5.3815087261235
12524183.613471	5.4676129977245
12670541.729251	5.5517763562659
12818610.191887	5.6336801751601
12968408.988560	5.7138388439430
13119958.340024	5.7941865003545
13273278.703333	5.8762358842862
13428390.774603	5.9583482092864
13585315.491806	6.0372584563388
13744074.037595	6.1107730458945
13904687.842165	6.1821724193522
14067178.586145	6.2574309286339
14231568.203525	6.3410028311046
14397878.884617	6.4314944918424
14566133.079048	6.5259074067140
14736353.498794	6.6226153884620
14908563.121243	6.7205731211933
15082785.192299	6.8193467844718
15259043.229517	6.9188896437503
15437361.025280	7.0191959907224
15617762.650010	7.1203855858454
15800272.455416	7.2223332791040
15984915.077783	7.3252833450155
16171715.441296	7.4292517588242
16360698.761405	7.5344498808449
16551890.548229	7.6409721741400
16745316.610000	7.7487081074043
16941003.056544	7.8576750042989
17138976.302810	7.9680523167613
17339263.072432	8.0799869376111
17541890.401336	8.1932242000194
17746885.641394	8.3080771310587
17954276.464110	8.4242140741780
18164090.864361	8.5415571315513
18376357.164172	8.6606986718798
18591104.016539	8.7821306337340
18808360.409300	8.9053241446500
19028155.669046	9.0306607996718
19250519.465079	9.1579301404033
19475481.813417	9.2872594594153
19703073.080849	9.4183101073531
19933323.989028	9.5506036487861
20166265.618623	9.6848774801630
20401929.413515	9.8218912878188
20640347.185037	9.9616336327878
20881551.116271	10.103846262168
21125573.766391	10.248033773985
21372448.075061	10.394025323926
21622207.366878	10.541726826698
21874885.355872	10.690549021110
22130516.150055	10.842032717527
22389134.256028	10.997279709199
22650774.583637	11.156194584535
22915472.450688	11.318913575956
23183263.587708	11.484967646224
23454184.142777	11.654138057074
23728270.686400	11.826509379900
24005560.216446	12.002291625002
24286090.163145	12.181733522781
24569898.394137	12.364558680151
24857023.219585	12.549994451197
25147503.397344	12.739474547521
25441378.138199	12.932339638512
25738687.111150	13.128445406928
26039470.448772	13.327652078722
26343768.752632	13.532143135847
26651623.098767	13.743239592375
26963075.043230	13.959726711208
27278166.627702	14.180377926310
27596940.385161	14.406441131908
27919439.345632	14.638474564618
28245707.041985	14.875831333844
28575787.515822	15.118461661870
28909725.323415	15.367582373595
29247565.541720	15.622997340796
29589353.774468	15.884583346783
29935136.158315	16.152978760395
30284959.369071	16.427556360677
30638870.628004	16.709839152145
30996917.708210	17.000138570877
31359148.941062	17.299412188254
31725613.222739	17.606492854702
32096360.020820	17.919457632550
32471439.380964	18.234076467513
32850901.933666	18.551455678061
33234798.901093	18.878319391898
33623182.103993	19.223459909986
34016103.968697	19.586795502763
34413617.534188	19.963801477031
34815776.459268	20.352633291604
35222635.029797	20.749350958295
35634248.166021	21.150388171682
36050671.429988	21.558595541280
36471961.033044	21.982256199452
36898173.843425	22.434751634302
37329367.393930	22.916973460873
37765599.889690	23.427532473853
38206930.216023	23.952001910889
38653417.946382	24.486119599448
39105123.350400	25.023539826053
39562107.402021	25.570780066508
40024431.787735	26.135959480514
40492158.914903	26.728264787621
40965351.920178	27.353659845990
41444074.678033	28.015550079937
41928391.809381	28.719483717608
42418368.690296	29.463515416457
42914071.460840	30.261961818554
43415567.033991	31.124187722838
43922923.104674	32.049124148755
44436208.158901	33.038290352518
44955491.483011	34.091197458634
45480843.173030	35.212738560455
46012334.144127	36.417929652018
46550036.140189	37.714720361646
47094021.743504	39.117524585554
47644364.384560	40.634309492017
48201138.351958	42.282573357513
48764418.802437	44.088947870335
49334281.771021	46.088757055184
49910804.181283	48.241265374188
50494063.855727	50.518304862734
51084139.526295	52.847909615575
51681110.844992	55.426296983566
52285058.394643	58.571568712080
52896063.699762	62.483114655817
53514209.237567	67.066488020032
54139578.449104	72.360190075122
54772255.750517	78.422619898982
55412326.544439	85.530306827726
56059877.231523	94.074635357013
56714995.222102	104.40147519232
57377768.947991	116.44244859204
58048287.874421	129.44327673175
58726642.512121	140.82564613206
59412924.429527	144.95704794266
60107226.265151	139.41944286632
60809641.740081	127.24115492845
61520265.670634	118.83468865942
62239193.981155	118.09018513597
62966523.716962	114.81139385962
63702353.057452	102.87515051916
64446781.329348	87.118720452529
65199909.020110	72.829888696722
65961837.791498	61.139806505342
66732670.493297	51.701668441338
67512511.177196	44.114088281959
68301465.110839	37.745203000998
69099638.792031	32.355650462794
69907139.963113	27.737519361009
70724077.625510	23.712621468371
71550562.054440	20.222706328460
72386704.813803	17.163549848835
73232618.771238	14.537742178945
74088418.113362	12.394416786824
74954218.361178	10.898984456144
75830136.385675	10.358222953714
76716290.423601	10.779907090041
77612800.093421	11.761599572478
78519786.411469	12.816179530851
79437371.808278	13.832561716806
80365680.145113	14.697989248177
81304836.730682	15.415778853077
82254968.338059	16.097768652135
83216203.221793	16.885476678459
84188671.135220	17.853840261393
85172503.347978	18.931254349789
86167832.663729	20.149520718456
87174793.438082	21.596701974225
88193521.596734	23.095805194846
89224154.653812	24.650333959947
90266831.730441	26.424898818806
91321693.573519	28.228184734971
92388882.574720	30.167707670223
93468542.789712	32.324211124151
94560819.957603	34.554160945116
95665861.520614	36.919532796781
96783816.643983	39.502698300193
97914836.236098	42.197559590772
99059072.968867	45.220400703599
100216681.29833	48.466607343271
101387817.48551	51.979160500387
102572639.61750	55.878292433396
103771307.62879	60.196831175356
104983983.32291	64.790867964913
106210830.39418	69.835947189658
107452014.44990	75.197651791238
108707703.03266	81.199799463208
109978065.64292	88.141998869819
111263273.76199	95.293724885516
112563500.87507	102.43730306138
113878922.49473	109.34238182277
115209716.18459	114.92004635183
116556061.58328	118.46474365448
117918140.42871	119.09789364592
119296136.58256	118.02657565834
120690236.05515	115.21361778869
122100627.03051	111.07283307959
123527499.89179	104.62341503311
124971047.24699	108.75941601888
126431463.95491	108.12376728530
127908947.15150	91.703312613657
129403696.27642	72.194939764403
130915913.10001	82.870809329290
132445801.75051	77.643339304298
133993568.74160	71.334967466114
135559423.00029	65.805456295832
137143575.89512	60.847581273509
138746241.26469	56.482118662820
140367635.44652	52.552324531801
142007977.30629	49.059396411096
143667488.26731	45.894083837508
145346392.34047	43.024931274827
147044916.15448	40.445771884316
148763288.98641	38.082414901695
150501742.79269	35.918974244802
152260512.24040	33.862844990093
154039834.73894	31.921973509982
155839950.47210	30.107868285270
157661102.43045	28.413854623260
159503536.44418	26.820494376559
161367501.21624	25.308831264335
163253248.35594	23.807468306501
165161032.41292	22.371874502270
167091110.91148	21.286893552907
169043744.38536	20.629379176706
171019196.41292	20.117816082772
173017733.65269	19.959491812943
175039625.87941	20.294710905480
177085146.02039	20.507559909955
179154570.19239	20.169941746354
181248177.73888	19.405545935788
183366251.26777	18.431910173430
185509076.68949	17.439707703469
187676943.25568	16.613264998693
189870143.59817	16.013844300649
192088973.76847	15.374441996834
194333733.27781	14.635562634794
196604725.13747	13.906037499050
198902255.89978	13.195615355770
201226635.69941	12.456855010916
203578178.29530	11.713341712759
205957201.11299	10.954319432652
208364025.28746	10.199605289248
210798975.70648	9.4583292184909
213262381.05449	8.7912228607934
215754573.85694	8.2185566279666
218275890.52518	7.6004227529585
220826671.40189	6.9639653143853
223407260.80699	6.3197588532895
226018007.08416	5.7068393710283
228659262.64781	5.1488894759497
231331384.03072	4.6539016070539
234034731.93207	4.1320904354995
236769671.26624	3.6028012520683
239536571.21198	3.1421756033577
242335805.26229	2.7817368036471
245167751.27482	2.5487209830161
248032791.52288	2.4753454549730
250931312.74706	2.6320141006867
253863706.20738	3.0126755427623
256830367.73617	3.5958900537320
259831697.79147	4.3447777461775
262868101.51106	5.2269603825233
265939988.76722	6.1894545432793
269047774.22198	7.1584070575677
272191877.38315	8.0801543414147
275372722.66090	8.9661531406165
278590739.42509	9.9650624599154
