#
#"Frequency / Hz"	"Z4,4 [Magnitude / Ohm]"
#-----------------------------------------
730742804.71565	186.53019625828
739282294.65921	131.46527003641
747921577.42730	127.73677073855
756661819.20292	128.43502694886
765504199.79710	106.32337288139
774449912.80820	77.704853795850
783500165.78303	52.395441116331
792656180.37982	35.230519770445
801919192.53317	33.963917436051
811290452.62083	24.809245190569
820771225.63255	23.080227506152
830362791.34079	29.059396024011
840066444.47346	37.876299664755
849883494.88874	38.602862482229
859815267.75186	41.106943784453
869863103.71398	47.431676849260
880028359.09316	53.470138755104
890312406.05746	59.718188253565
900716632.81014	63.225778755010
911242443.77706	66.709710406031
921891259.79626	70.754013949692
932664518.30976	74.655218438195
943563673.55757	79.464901069275
954590196.77402	83.749323713442
965745576.38633	86.653816007076
977031318.21555	87.834449369147
988448945.67982	89.928921139335
1000000000.0000	84.782047110473
#
#"Frequency / Hz"	"Z5,5 [Magnitude / Ohm]"
#-----------------------------------------
9000.0000000000	4.8622028750308
9105.1743636694	4.8019407943615
9211.5777992026	4.7403948044338
9319.2246695829	4.6658678338043
9428.1295056402	4.6244143407606
9538.3070080123	4.5692783369413
9649.7720491291	4.5114624539238
9762.5396752205	4.4625104109983
9876.6251083470	4.3973224336937
9992.0437484550	4.3482365694631
10108.811175455	4.3159737324672
10226.943151325	4.2525315799355
10346.455622239	4.1992758590225
10467.364720717	4.1378064784138
10589.686767806	4.1037375396163
10713.438275280	4.0397265080429
10838.635947870	3.9931607955012
10965.296685521	3.9484958801712
11093.437585671	3.8996738217847
11223.075945558	3.8599326128804
11354.229264556	3.8074879784979
11486.915246540	3.7645260638211
11621.151802271	3.7268267778965
11756.957051817	3.6746831901460
11894.349326996	3.6260870207414
12033.347173855	3.5861876399739
12173.969355169	3.5467441238180
12316.234852976	3.4999729691356
12460.162871138	3.4630153002238
12605.772837937	3.4154206411334
12753.084408692	3.3763783317126
12902.117468415	3.3334848375899
13052.892134496	3.2973989308886
13205.428759417	3.2581419309241
13359.747933501	3.2169895990017
13515.870487689	3.1781181695730
13673.817496353	3.1434125905644
13833.610280143	3.1077482963376
13995.270408862	3.0649152141100
14158.819704376	3.0304786213563
14324.280243567	2.9953792926711
14491.674361305	2.9549316068667
14661.024653467	2.9217733988861
14832.353979986	2.8906566504700
15005.685467937	2.8532498130086
15181.042514661	2.8181542567782
15358.448790919	2.7846833159796
15537.928244089	2.7519786404477
15719.505101402	2.7193379556296
15903.203873206	2.6902924901712
16089.049356280	2.6548336398553
16277.066637180	2.6231569373013
16467.281095621	2.5939351880683
16659.718407909	2.5612563523898
16854.404550405	2.5339435263201
17051.365803030	2.5006386959064
17250.628752810	2.4713501595019
17452.220297474	2.4422483407127
17656.167649075	2.4115343519948
17862.498337667	2.3805523659268
18071.240215024	2.3535961143200
18282.421458394	2.3258812248710
18496.070574308	2.2981465066026
18712.216402423	2.2743387594442
18930.888119420	2.2442194990792
19152.115242938	2.2178612440129
19375.927635560	2.1928146308702
19602.355508846	2.1650165517340
19831.429427409	2.1390499837325
20063.180313040	2.1131120109512
20297.639448886	2.0897753124136
20534.838483666	2.0644725551923
20774.809435952	2.0400064341340
21017.584698484	2.0159203687734
21263.197042543	1.9915699638685
21511.679622379	1.9690026550573
21763.065979684	1.9448300991413
22017.390048118	1.9222519181497
22274.686157893	1.9001475098502
22534.989040403	1.8805053518641
22798.333832917	1.8576007444739
23064.756083317	1.8338321876372
23334.291754901	1.8135600118622
23606.977231234	1.7916881198059
23882.849321062	1.7709638293254
24161.945263280	1.7495042313029
24444.302731955	1.7291373886163
24729.959841419	1.7086427600665
25018.955151407	1.6877469618097
25311.327672265	1.6693067367693
25607.116870216	1.6493446969275
25906.362672687	1.6298998527938
26209.105473697	1.6108722446437
26515.386139313	1.5915916150888
26825.246013163	1.5734560437877
27138.726922019	1.5534440840465
27455.871181444	1.5354219377819
27776.721601499	1.5173038818662
28101.321492528	1.4985611109389
28429.714671000	1.4806829885183
28761.945465425	1.4633567478457
29098.058722339	1.4457977754942
29438.099812354	1.4287485078571
29782.114636288	1.4126092086083
30130.149631355	1.3951818225760
30482.251777437	1.3785337989083
30838.468603426	1.3623061017236
31198.848193638	1.3467298664206
31563.439194303	1.3297446949225
31932.290820134	1.3137526035019
32305.452860969	1.2980334093389
32682.975688492	1.2828382929006
33064.910263032	1.2677235170101
33451.308140444	1.2531735383058
33842.221479064	1.2382320693274
34237.703046755	1.2230403071311
34637.806228027	1.2079144916589
35042.585031242	1.1938174679782
35452.094095908	1.1794046045827
35866.388700051	1.1657027295279
36285.524767678	1.1511875536885
36709.558876329	1.1375192699765
37138.548264707	1.1239361664079
37572.550840412	1.1098782734476
38011.625187754	1.0971713523876
38455.830575661	1.0838822751555
38905.226965680	1.0712984253545
39359.875020073	1.0579695825997
39819.836110000	1.0454141402233
40285.172323810	1.0328902818138
40755.946475418	1.0201170480806
41232.222112784	1.0078606317975
41714.063526494	0.99542834375728
42201.535758435	0.98363549120714
42694.704610575	0.97202347176986
43193.636653850	0.95949871522562
43698.399237143	0.94839096103200
44209.060496381	0.93647902375753
44725.689363729	0.92498815049479
45248.355576896	0.91430172393863
45777.129688551	0.90291177067851
46312.083075840	0.89197638461681
46853.287950030	0.88134393080974
47400.817366248	0.87012906419214
47954.745233349	0.86019820602281
48515.146323888	0.84954448815562
49082.096284215	0.83875716652373
49655.671644687	0.82880542633837
50235.949830000	0.81915854244442
50823.009169633	0.80880105602778
51416.928908431	0.79889821650679
52017.789217295	0.78858707078326
52625.671204009	0.77945751932510
53240.656924182	0.76956588966206
53862.829392331	0.75941324009808
54492.272593084	0.75061024717287
55129.071492515	0.74123733388881
55773.312049616	0.73203596751646
56425.081227900	0.72248995619576
57084.467007138	0.71324585814718
57751.558395236	0.70462226679023
58426.445440252	0.69582054427989
59109.219242546	0.68716944697923
59799.971967083	0.67892576851240
60498.796855870	0.67033537426400
61205.788240546	0.66171395293072
61921.041555111	0.65329232305901
62644.653348812	0.64488114237073
63376.721299173	0.63684367181936
64117.344225184	0.62838801825532
64866.622100635	0.62066353213201
65624.656067615	0.61248522005882
66391.548450164	0.60489471260897
67167.402768083	0.59706490045590
67952.323750912	0.58932021259222
68746.417352063	0.58182754277182
69549.790763125	0.57441291690173
70362.552428331	0.56693959076431
71184.812059199	0.55985755628496
72016.680649338	0.55281356998482
72858.270489436	0.54560415733135
73709.695182412	0.53819825200857
74571.069658754	0.53139695117171
75442.510192033	0.52411003313809
76324.134414596	0.51719676599753
77216.061333449	0.51057194011321
78118.411346316	0.50363881674670
79031.306257896	0.49696586921236
79954.869296300	0.49029320588085
80889.225129690	0.48401895530455
81834.499883105	0.47701544914779
82790.821155484	0.47113355854249
83758.318036895	0.46445210632896
84737.121125956	0.45801375806818
85727.362547468	0.45225095943529
86729.175970244	0.44602961217676
87742.696625160	0.43976093721112
88768.061323404	0.43362789194529
89805.408474944	0.42729247423057
90854.878107213	0.42135514819975
91916.611884012	0.41553378848008
92990.753124629	0.40917248721901
94077.446823187	0.40386486718316
95176.839668218	0.39792397480986
96289.080062459	0.39249162428419
97414.318142891	0.38691568357441
98552.705800999	0.38149604455636
99704.396703279	0.37582956743880
100869.54631198	0.37053374451885
102048.31190609	0.36491114022009
103240.85260256	0.35959486984363
104447.32937780	0.35390251718877
105667.90508939	0.34926326598376
106902.74449806	0.34323922209184
108152.01428996	0.33817753027998
109415.88309913	0.33328036330969
110694.52153028	0.32830221215888
111988.10218179	0.32326234265069
113296.79966907	0.31800047919247
114620.79064807	0.31308475232527
115960.25383915	0.30794247134507
117315.37005120	0.30311958429869
118686.32220606	0.29823293568778
120073.29536321	0.29343361046707
121476.47674471	0.28868461766283
122896.05576053	0.28425662860992
124332.22403410	0.27949669389802
125785.17542814	0.27498731597461
127255.10607089	0.26982661670576
128742.21438252	0.26529246184778
130246.70110197	0.26111608949677
131768.76931402	0.25655864252565
133308.62447670	0.25171936546572
134866.47444903	0.24778541360737
136442.52951909	0.24356435923080
138037.00243238	0.23875908188481
139650.10842057	0.23413240970603
141282.06523051	0.22989291106301
142933.09315368	0.22566975691888
144603.41505587	0.22174326390190
146293.25640731	0.21751526662668
148002.84531306	0.21372435122962
149732.41254385	0.20952456916555
151482.19156718	0.20575078019856
153252.41857888	0.20117993551237
155043.33253498	0.19744056396434
156855.17518393	0.19275286398321
158688.19109929	0.18944714151478
160542.62771270	0.18493725721971
162418.73534731	0.18086097812085
164316.76725155	0.17672899949291
166236.97963332	0.17281451558021
168179.63169457	0.16882780166396
170144.98566631	0.16471659794438
172133.30684397	0.16105036217280
174144.86362326	0.15701945498419
176179.92753636	0.15336317537309
178238.77328858	0.14954254594288
180321.67879545	0.14564173812357
182428.92522024	0.14221133676502
184560.79701190	0.13854707471398
186717.58194346	0.13527967203461
188899.57115089	0.13121225407387
191107.05917236	0.12801401156295
193340.34398804	0.12367721557719
195599.72706033	0.11968572081318
197885.51337449	0.11594219048819
200198.01147989	0.11281818045981
202537.53353159	0.10928963224231
204904.39533252	0.10549415038079
207298.91637609	0.10214206030229
209721.41988934	0.098572842176940
212172.23287653	0.094939511740222
214651.68616332	0.091676353839999
217160.11444141	0.088256091021763
219697.85631371	0.084438292435725
222265.25434008	0.080799439203634
224862.65508353	0.077684910375628
227490.40915703	0.074538686478537
230148.87127080	0.071008671882525
232838.40028026	0.067107754302271
235559.35923441	0.064364273485685
238312.11542484	0.060714574623899
241097.04043534	0.057133305677874
243914.51019205	0.053885516523512
246764.90501418	0.050839711089520
249648.60966538	0.047556364370955
252566.01340566	0.044506645895030
255517.51004393	0.041247132028457
258503.49799119	0.037829180154467
261524.38031425	0.034460578033045
264580.56479020	0.031203098613561
267672.46396144	0.028554768371337
270800.49519132	0.025690335814235
273965.08072056	0.023121661522601
277166.64772416	0.020569328052060
280405.62836914	0.018410425927913
283682.45987281	0.016794381174090
286997.58456184	0.015257844415190
290351.44993195	0.014180905333393
293744.50870829	0.015000658959635
297177.21890660	0.015827583012420
300650.04389500	0.017469130536048
304163.45245654	0.019219887107428
307717.91885249	0.021339019555548
311313.92288638	0.024152439872004
314951.94996872	0.027073966257506
318632.49118254	0.030060470465537
322356.04334971	0.033596530283084
326123.10909797	0.036256805509057
329934.19692877	0.039557780975566
333789.82128597	0.043103544918040
337690.50262520	0.046028117745086
341636.76748418	0.050061372460566
345629.14855376	0.053241484754227
349668.18474985	0.057069808849041
353754.42128613	0.060354492902646
357888.40974768	0.063755384850636
362070.70816545	0.067502579866417
366301.88109152	0.070626189681168
370582.49967538	0.074673326264594
374913.14174098	0.077959761178530
379294.39186475	0.081693109329667
383726.84145450	0.085295108056799
388211.08882926	0.089636059892656
392747.73930004	0.093446541521921
397337.40525154	0.097325941387155
401980.70622481	0.10033853269750
406678.26900087	0.10436331783966
411430.72768535	0.10795018755322
416238.72379406	0.11172036931045
421102.90633957	0.11581123451355
426023.93191887	0.12046594036613
431002.46480192	0.12392272418314
436039.17702142	0.12853118938237
441134.74846344	0.13260853072414
446289.86695923	0.13606185152575
451505.22837807	0.14070442118757
456781.53672119	0.14254128677720
462119.50421682	0.14682301829322
467519.85141629	0.14796979317868
472983.30729135	0.14913168095210
478510.60933253	0.14919163461566
484102.50364871	0.15098037875670
489759.74506782	0.15151592088014
495483.09723876	0.15369148534673
501273.33273443	0.15641244676161
507131.23315608	0.15938309209676
513057.58923875	0.16278767517512
519053.20095808	0.16637652471988
525118.87763823	0.17029783388428
531255.43806117	0.17427668245487
537463.71057717	0.17836189749985
543744.53321665	0.18252124818940
550098.75380330	0.18674496481836
556527.23006848	0.19095202451238
563030.82976705	0.19519982147270
569610.43079450	0.19952928080193
576266.92130542	0.20373109468584
583001.19983342	0.20793300609952
589814.17541242	0.21239840129949
596706.76769934	0.21666076097919
603679.90709823	0.22102363928453
610734.53488590	0.22547151331551
617871.60333897	0.22975278839425
625092.07586237	0.23414102890528
632396.92711944	0.23862048286904
639787.14316347	0.24307133915400
647263.72157081	0.24770121921692
654827.67157554	0.25208937854137
662480.01420566	0.25663812458757
670221.78242097	0.26105467725224
678054.02125247	0.26573798368996
685977.78794345	0.27039372679615
693994.15209215	0.27501542974938
702104.19579621	0.27962998701579
710309.01379872	0.28432645290763
718609.71363593	0.28903318471247
727007.41578686	0.29380062436492
735503.25382445	0.29878141093717
744098.37456865	0.30351854261775
752793.93824118	0.30821637914452
761591.11862214	0.31313062458157
770491.10320852	0.31831805082621
779495.09337440	0.32331807636099
788604.30453319	0.32810295288884
797819.96630166	0.33339702475993
807143.32266595	0.33825626808449
816575.63214944	0.34367365732789
826118.16798269	0.34867225327420
835772.21827529	0.35377420579974
845539.08618970	0.35937077008648
855420.09011721	0.36458773804833
865416.56385589	0.36987740003966
875529.85679062	0.37535304446466
885761.33407523	0.38049624921636
896112.37681683	0.38640949470804
906584.38226217	0.39169317772939
917178.76398629	0.39741961689289
927896.95208333	0.40315828372240
938740.39335957	0.40875163214846
949710.55152872	0.41452703841281
960808.90740952	0.42014625725108
972036.95912560	0.42626461863667
983396.22230774	0.43203971235389
994888.23029842	0.43823396134285
1006514.5343588	0.44413169055905
1018276.7038783	0.45028180907891
1030176.3265861	0.45632217833610
1042215.0087656	0.46272134996451
1054394.3754716	0.46879335488486
1066716.0707490	0.47527361905154
1079181.7578554	0.48176705782146
1091793.1194849	0.48836004452555
1104551.8579961	0.49481764906983
1117459.6956410	0.50135321737176
1130518.3747983	0.50830601305094
1143729.6582079	0.51492988686628
1157095.3292092	0.52150548400621
1170617.1919819	0.52823648288417
1184297.0717894	0.53512261882253
1198136.8152250	0.54220449029762
1212138.2904617	0.54944663507339
1226303.3875038	0.55659100216448
1240634.0184423	0.56404506791705
1255132.1177130	0.57114449158389
1269799.6423576	0.57850525715456
1284638.5722879	0.58581946984586
1299650.9105530	0.59342478467381
1314838.6836096	0.60124839516224
1330203.9415959	0.60879105593273
1345748.7586079	0.61679251287272
1361475.2329796	0.62467457809502
1377385.4875663	0.63241501401499
1393481.6700310	0.64057756480192
1409765.9531344	0.64851315733299
1426240.5350282	0.65702854999606
1442907.6395516	0.66513273602000
1459769.5165320	0.67370335870803
1476828.4420882	0.68185911671195
1494086.7189377	0.69063298015430
1511546.6767078	0.69940079344836
1529210.6722500	0.70828704336013
1547081.0899578	0.71702993896313
1565160.3420890	0.72600584931997
1583450.8690913	0.73529632609101
1601955.1399311	0.74435069338008
1620675.6524277	0.75365232487471
1639614.9335897	0.76265706622162
1658775.5399568	0.77237679113098
1678160.0579440	0.78166999363254
1697771.1041918	0.79170200342781
1717611.3259184	0.80181707965240
1737683.4012778	0.81127991978596
1757990.0397210	0.82141466319680
1778533.9823615	0.83172108000572
1799318.0023459	0.84168841715451
1820344.9052277	0.85230205572198
1841617.5293461	0.86263168071679
1863138.7462096	0.87317828685291
1884911.4608830	0.88422926736492
1906938.6123798	0.89466063817085
1929223.1740592	0.90567095949680
1951768.1540267	0.91707797270692
1974576.5955412	0.92833684911588
1997651.5774248	0.93937011655446
2020996.2144791	0.95123753923174
2044613.6579053	0.96292636074542
2068507.0957298	0.97451652093867
2092679.7532341	0.98619256140146
2117134.8933908	0.99811341423622
2141875.8173036	1.0102498115179
2166905.8646529	1.0229994822683
2192228.4141470	1.0354444786392
2217846.8839776	1.0480125721469
2243764.7322819	1.0605648367331
2269985.4576088	1.0738235319144
2296512.5993913	1.0868105637423
2323349.7384246	1.1001907442924
2350500.4973491	1.1135571886116
2377968.5411395	1.1270789328824
2405757.5775995	1.1407751867409
2433871.3578625	1.1544502901840
2462313.6768977	1.1684925758071
2491088.3740224	1.1827317871250
2520199.3334204	1.1968959174132
2549650.4846662	1.2115835893597
2579445.8032556	1.2262767242431
2609589.3111419	1.2412803686459
2640085.0772795	1.2561592077120
2670937.2181724	1.2715647276565
2702149.8984304	1.2867893668863
2733727.3313312	1.3026221443204
2765673.7793888	1.3183842496061
2797993.5549293	1.3344572121897
2830691.0206727	1.3508305231578
2863770.5903221	1.3672934855520
2897236.7291590	1.3836185807691
2931093.9546467	1.4003961459637
2965346.8370395	1.4172255016279
3000000.0000000	1.4342711338479
3035058.1212231	1.4519080604604
3070525.9330675	1.4700587143252
3106408.2231943	1.4876570505598
3142709.8352134	1.5059180399810
3179435.6693374	1.5240699521103
3216590.6830430	1.5425357221783
3254179.8917402	1.5615592561505
3292208.3694490	1.5802727218557
3330681.2494850	1.5997390329304
3369603.7251517	1.6194139822976
3408981.0504418	1.6391119579169
3448818.5407464	1.6586477255582
3489121.5735725	1.6788971286565
3529895.5892687	1.6996144279978
3571146.0917599	1.7209330795187
3612878.6492900	1.7418255799067
3655098.8951738	1.7634498540287
3697812.5285570	1.7849258533495
3741025.3151859	1.8067005642826
3784743.0881854	1.8289839385212
3828971.7488468	1.8518986792559
3873717.2674238	1.8750086819890
3918985.6839390	1.8980325193546
3964783.1089987	1.9217603774235
4011115.7246183	1.9455840367022
4057989.7850562	1.9700214332755
4105411.6176585	1.9943288095315
4153387.6237128	2.0196346382392
4201924.2793124	2.0456405202639
4251028.1362306	2.0710735072401
4300705.8228049	2.0967378219028
4350964.0448319	2.1233610301977
4401809.5864723	2.1506159019233
4453249.3111669	2.1784876270108
4505290.1625628	2.2066764092919
4557939.1654510	2.2351739362810
4611203.4267144	2.2637287806734
4665090.1362872	2.2942352890683
4719606.5681255	2.3243686271013
4774760.0811891	2.3548539094672
4830558.1204350	2.3855978979298
4887008.2178222	2.4183472872254
4944117.9933286	2.4506161287950
5001895.1559791	2.4838326270282
5060347.5048870	2.5182141922575
5119482.9303062	2.5528068976209
5179309.4146964	2.5882750362601
5239835.0338006	2.6252494599484
5301067.9577353	2.6630641318240
5363016.4520935	2.7012039045475
5425688.8790599	2.7414055289065
5489093.6985403	2.7819018537023
5553239.4693032	2.8236088610437
5618134.8501352	2.8680430322055
5683788.6010098	2.9142891857704
5750209.5842701	2.9596995759443
5817406.7658248	3.0085927941023
5885389.2163583	3.0613932130450
5954166.1125558	3.1155242057375
6023746.7383414	3.1714222288683
6094140.4861315	3.2313038271525
6165356.8581027	3.2969386690430
6237405.4674745	3.3653817043938
6310296.0398067	3.4430188638332
6384038.4143125	3.5322189386946
6458642.5451866	3.6281228071549
6534118.5029486	3.7376635993075
6610476.4758029	3.8707638105227
6687726.7710134	4.0291363478018
6765879.8162952	4.2289798444919
6844946.1612221	4.5180262548699
6924936.4786508	4.9169694673697
7005861.5661612	5.2747762703605
7087732.3475142	5.5497498062273
7170559.8741263	6.0215460929436
7254355.3265613	4.0773310347333
7339130.0160394	2.0555043119974
7424895.3859644	1.8258884824520
7511663.0134678	2.1162173531402
7599444.6109723	2.4032403937803
7688252.0277723	2.6369354914379
7778097.2516336	2.8240667266494
7868992.4104113	2.9805445190800
7960949.7736874	3.1172666407430
8053981.7544265	3.2394036590494
8148100.9106517	3.3497311968017
8243319.9471397	3.4535931809725
8339651.7171357	3.5530416206511
8437109.2240885	3.6491760435385
8535705.6234055	3.7447032148818
8635454.2242290	3.8400063085936
8736368.4912323	3.9368360561549
8838462.0464375	4.0371250148660
8941748.6710542	4.1424701646482
9046242.3073398	4.2554708087461
9151957.0604814	4.3793382395067
9258907.2004998	4.5183319293847
9367107.1641762	4.6791306171604
9476571.5570001	4.8720431255062
9587315.1551418	5.1016334863635
9699352.9074463	5.3512596793446
9812699.9374514	5.4535670820447
9927371.5454293	4.9008583903319
10043383.210452	3.8980789145861
10160750.592479	3.5228712138062
10279489.534475	3.5874489784338
10399616.064546	3.7541225960688
10521146.398101	3.9220157019561
10644096.940045	4.0730228263377
10768484.286990	4.2096474091438
10894325.229497	4.3284675947753
11021636.754344	4.4313905269622
11150436.046815	4.5373073035091
11280740.493021	4.6378377907094
11412567.682252	4.7336931886552
11545935.409342	4.8256306930407
11680861.677081	4.9155133062711
11817364.698636	5.0031717488253
11955462.900017	5.0896836230728
12095174.922559	5.1748296061706
12236519.625443	5.2593316708110
12379516.088236	5.3428367010250
12524183.613471	5.4253997837006
12670541.729251	5.5060358314087
12818610.191887	5.5845690348093
12968408.988560	5.6613820287150
13119958.340024	5.7383407697785
13273278.703333	5.8168940830414
13428390.774603	5.8956208413064
13585315.491806	5.9713876926734
13744074.037595	6.0422717558433
13904687.842165	6.1118331876243
14067178.586145	6.1843403534388
14231568.203525	6.2644966105504
14397878.884617	6.3510510033742
14566133.079048	6.4409731904839
14736353.498794	6.5329348270868
14908563.121243	6.6261352157362
15082785.192299	6.7201865013831
15259043.229517	6.8147622008787
15437361.025280	6.9101138072262
15617762.650010	7.0063782144849
15800272.455416	7.1032398913145
15984915.077783	7.2008951789382
16171715.441296	7.2998199560170
16360698.761405	7.3997077225479
16551890.548229	7.5009753835479
16745316.610000	7.6032492950410
16941003.056544	7.7067872928099
17138976.302810	7.8117472135334
17339263.072432	7.9180420584527
17541890.401336	8.0256791979567
17746885.641394	8.1346388176863
17954276.464110	8.2447314547967
18164090.864361	8.3560883555257
18376357.164172	8.4691295236596
18591104.016539	8.5841043434451
18808360.409300	8.7009314678678
19028155.669046	8.8195470291566
19250519.465079	8.9401750309160
19475481.813417	9.0625935362296
19703073.080849	9.1866541478089
19933323.989028	9.3118188708044
20166265.618623	9.4389713801549
20401929.413515	9.5682699591020
20640347.185037	9.7000008021681
20881551.116271	9.8344371367756
21125573.766391	9.9704325950321
21372448.075061	10.108553143283
21622207.366878	10.247835503072
21874885.355872	10.388624769319
22130516.150055	10.531581918540
22389134.256028	10.677984359992
22650774.583637	10.828055795902
22915472.450688	10.981146701385
23183263.587708	11.137333253805
23454184.142777	11.296232478342
23728270.686400	11.458129962068
24005560.216446	11.622867869668
24286090.163145	11.791019602739
24569898.394137	11.962108490158
24857023.219585	12.136609477557
25147503.397344	12.314056829694
25441378.138199	12.494435507333
25738687.111150	12.677601075694
26039470.448772	12.863338888040
26343768.752632	13.053632622207
26651623.098767	13.250116915956
26963075.043230	13.451341870687
27278166.627702	13.654706177815
27596940.385161	13.864289935342
27919439.345632	14.078728018923
28245707.041985	14.297791778477
28575787.515822	14.520661381986
28909725.323415	14.750310009150
29247565.541720	14.984902227206
29589353.774468	15.225848338013
29935136.158315	15.470541595552
30284959.369071	15.721438015394
30638870.628004	15.978974630333
30996917.708210	16.243097674147
31359148.941062	16.515114619708
31725613.222739	16.793476586878
32096360.020820	17.076627702299
32471439.380964	17.361322830565
32850901.933666	17.650286003106
33234798.901093	17.946365546028
33623182.103993	18.256998025093
34016103.968697	18.582105320887
34413617.534188	18.918745868000
34815776.459268	19.265377826188
35222635.029797	19.618430793602
35634248.166021	19.976737333939
36050671.429988	20.340391734802
36471961.033044	20.718461445090
36898173.843425	21.116114541440
37329367.393930	21.536350025362
37765599.889690	21.977274547020
38206930.216023	22.432812441435
38653417.946382	22.895392377675
39105123.350400	23.361696006870
39562107.402021	23.840416106991
40024431.787735	24.331942841314
40492158.914903	24.842052361605
40965351.920178	25.380705513999
41444074.678033	25.943442104008
41928391.809381	26.537543947671
42418368.690296	27.160263947884
42914071.460840	27.821024901698
43415567.033991	28.527171139931
43922923.104674	29.274610222030
44436208.158901	30.066956899120
44955491.483011	30.902072832814
45480843.173030	31.785364340558
46012334.144127	32.722540910882
46550036.140189	33.719716690587
47094021.743504	34.780963047751
47644364.384560	35.916558812625
48201138.351958	37.133148931559
48764418.802437	38.441683717883
49334281.771021	39.866266952967
49910804.181283	41.384977601631
50494063.855727	42.991313397321
51084139.526295	44.645802860035
51681110.844992	46.430378930298
52285058.394643	48.485783796361
52896063.699762	50.911071236504
53514209.237567	53.649626085350
54139578.449104	56.740706207154
54772255.750517	60.193033845990
55412326.544439	64.110983455009
56059877.231523	68.643446125507
56714995.222102	73.978841718158
57377768.947991	80.322089208387
58048287.874421	87.893552959563
58726642.512121	96.921929095118
59412924.429527	107.24293684443
60107226.265151	118.65691697116
60809641.740081	128.89216707276
61520265.670634	137.09844695547
62239193.981155	148.35741526207
62966523.716962	163.55951654553
63702353.057452	173.73253757526
64446781.329348	166.65240447614
65199909.020110	145.69470996973
65961837.791498	121.85368958689
66732670.493297	100.56304024828
67512511.177196	83.710310575904
68301465.110839	70.191716895574
69099638.792031	59.467908946866
69907139.963113	50.854383598124
70724077.625510	43.802229609048
71550562.054440	37.989061164052
72386704.813803	33.039219543050
73232618.771238	28.922994805508
74088418.113362	25.468888481620
74954218.361178	22.582144517626
75830136.385675	20.185650194654
76716290.423601	18.315942957192
77612800.093421	16.859282791808
78519786.411469	15.845347971961
79437371.808278	15.321070089380
80365680.145113	15.210431584502
81304836.730682	15.536198740198
82254968.338059	16.160122312026
83216203.221793	17.023120066907
84188671.135220	18.139799630645
85172503.347978	19.418134203808
86167832.663729	20.833890022268
87174793.438082	22.501454063320
88193521.596734	24.214081631856
89224154.653812	25.958457437501
90266831.730441	27.954925230463
91321693.573519	29.957991956993
92388882.574720	32.050541418780
93468542.789712	34.312638279809
94560819.957603	36.540965676286
95665861.520614	38.756423800151
96783816.643983	41.036476091730
97914836.236098	43.111608994551
99059072.968867	44.974118030320
100216681.29833	46.280066430215
101387817.48551	46.812073813624
102572639.61750	46.311041890030
103771307.62879	44.825671912256
104983983.32291	42.589610086291
106210830.39418	40.122111872079
107452014.44990	38.595771842396
108707703.03266	38.285085694352
109978065.64292	39.839746144359
111263273.76199	44.652515700676
112563500.87507	52.432203154759
113878922.49473	62.672913442100
115209716.18459	74.734331507468
116556061.58328	87.693510466566
117918140.42871	100.87404024100
119296136.58256	112.63090534585
120690236.05515	119.31566335389
122100627.03051	118.74985281906
123527499.89179	110.49878950751
124971047.24699	110.35026906715
126431463.95491	132.21708210963
127908947.15150	111.22802795633
129403696.27642	86.344185416317
130915913.10001	93.488131143864
132445801.75051	86.066644095207
133993568.74160	77.959692459830
135559423.00029	71.092248785600
137143575.89512	65.137711904974
138746241.26469	60.027331683324
140367635.44652	55.512656172642
142007977.30629	51.571040121437
143667488.26731	48.048480732935
145346392.34047	44.895672483666
147044916.15448	42.098832485565
148763288.98641	39.562055109520
150501742.79269	37.255438652141
152260512.24040	35.067421694309
154039834.73894	33.001608622732
155839950.47210	31.076151200730
157661102.43045	29.281971998565
159503536.44418	27.601427631020
161367501.21624	26.013070291935
163253248.35594	24.442572993429
165161032.41292	22.941074686902
167091110.91148	21.800931861222
169043744.38536	21.103378688054
171019196.41292	20.560831583155
173017733.65269	20.376531873700
175039625.87941	20.690222588394
177085146.02039	20.877546178048
179154570.19239	20.505371212847
181248177.73888	19.703064078100
183366251.26777	18.695181625222
185509076.68949	17.670844208957
187676943.25568	16.809692570529
189870143.59817	16.175697576077
192088973.76847	15.509260401127
194333733.27781	14.750416566836
196604725.13747	14.003324956495
198902255.89978	13.277436689645
201226635.69941	12.526174564423
203578178.29530	11.772517873831
205957201.11299	11.004947124755
208364025.28746	10.243067425289
210798975.70648	9.4981859388159
213262381.05449	8.8367453054463
215754573.85694	8.2702833073034
218275890.52518	7.6427556686184
220826671.40189	6.9950046582861
223407260.80699	6.3415779572225
226018007.08416	5.7193706568377
228659262.64781	5.1506393296883
231331384.03072	4.6453439061696
234034731.93207	4.1184724230734
236769671.26624	3.5852628042204
239536571.21198	3.1198113944365
242335805.26229	2.7561755832273
245167751.27482	2.5249638699979
248032791.52288	2.4584953494678
250931312.74706	2.6232741410519
253863706.20738	3.0095663434302
256830367.73617	3.5932440157196
259831697.79147	4.3388567166803
262868101.51106	5.2216782455809
265939988.76722	6.2012177053304
269047774.22198	7.2140983567509
272191877.38315	8.2059340450064
275372722.66090	9.1803994671947
278590739.42509	10.116038750790
281846362.06323	11.043988529531
285140030.03907	11.906923173315
288472187.95196	12.278795344391
291843285.59687	12.757731273345
295253778.02508	14.050382064722
298704125.60561	14.849840445210
302194794.08739	15.490542683659
305726254.66209	16.071711313744
309298984.02778	16.636271165313
312913464.45319	17.095797929414
